CustomerID,Age,Tenure_Months,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,Churn
CUST2745,68.0,26,Month-to-month,No,No,Electronic check,53.52,1470.48,2,Yes
CUST1647,69.0,4,Month-to-month,Fiber optic,Yes,Bank transfer,97.14,310.54,3,Yes
CUST1987,43.0,3,Month-to-month,No,No,Mailed check,71.98,223.35,1,Yes
CUST1044,38.0,32,Month-to-month,DSL,No,Mailed check,113.4,3613.88,3,Yes
CUST2938,51.0,64,One year,Fiber optic,Yes,Bank transfer,76.71,4936.09,0,No
CUST1710,56.0,49,Month-to-month,DSL,No,Mailed check,89.44,4315.28,0,Yes
CUST1373,34.0,14,Two year,Fiber optic,No,Bank transfer,31.99,406.47,1,No
CUST1678,34.0,39,One year,DSL,No,Electronic check,25.79,925.91,1,Yes
CUST1566,20.0,13,Month-to-month,DSL,Yes,Credit card,58.36,732.82,1,Yes
CUST2672,30.0,15,Month-to-month,Fiber optic,No,Credit card,35.88,605.64,1,No
CUST2821,46.0,34,Month-to-month,DSL,Yes,Electronic check,74.0,2528.52,5,Yes
CUST1847,62.0,59,Month-to-month,No,No,Credit card,88.71,5279.52,1,No
CUST1460,25.0,37,Month-to-month,Fiber optic,No,Bank transfer,80.51,2958.19,6,Yes
CUST2437,40.0,71,Two year,Fiber optic,No,Mailed check,87.59,6191.7,3,No
CUST2155,54.0,21,Two year,Fiber optic,No,Mailed check,54.01,1054.44,0,No
CUST1039,69.0,19,Two year,DSL,Yes,Credit card,116.86,2282.81,0,No
CUST1434,25.0,30,Two year,Fiber optic,Yes,Mailed check,106.76,3164.29,2,No
CUST1973,66.0,59,Month-to-month,Fiber optic,No,Bank transfer,18.0,1076.77,1,Yes
CUST2239,68.0,46,One year,Fiber optic,No,Electronic check,41.31,1906.86,2,Yes
CUST2007,56.0,24,One year,DSL,No,Mailed check,60.4,1466.3,1,No
CUST2579,52.0,67,Two year,No,Yes,Electronic check,93.79,6257.05,1,No
CUST2590,36.0,28,Month-to-month,Fiber optic,No,Bank transfer,95.56,2612.23,1,Yes
CUST2786,45.0,33,Month-to-month,Fiber optic,Yes,Electronic check,91.38,3031.91,3,Yes
CUST2498,23.0,44,Month-to-month,No,No,Mailed check,62.2,2723.81,1,Yes
CUST1456,32.0,71,Month-to-month,Fiber optic,No,Credit card,63.55,4547.4,3,No
CUST2835,57.0,4,Two year,DSL,No,Electronic check,40.98,124.03,2,Yes
CUST1260,46.0,64,One year,No,Yes,Mailed check,36.11,2311.77,1,No
CUST2840,30.0,67,One year,Fiber optic,Yes,Electronic check,106.85,7125.34,3,No
CUST1035,32.0,16,Month-to-month,DSL,No,Bank transfer,48.37,804.24,1,Yes
CUST1827,45.0,45,Month-to-month,DSL,Yes,Credit card,82.39,3803.93,0,Yes
CUST1309,41.0,51,Two year,DSL,Yes,Electronic check,28.34,1516.57,1,No
CUST1276,35.0,25,Month-to-month,DSL,No,Mailed check,20.79,438.01,1,Yes
CUST1636,66.0,19,Two year,DSL,No,Credit card,40.73,684.4,4,No
CUST1654,42.0,24,Month-to-month,Fiber optic,No,Bank transfer,48.68,1182.42,1,Yes
CUST1622,30.0,44,One year,Fiber optic,No,Credit card,20.57,839.15,3,Yes
CUST2859,47.0,7,Two year,No,No,Bank transfer,84.04,674.62,1,Yes
CUST1844,63.0,40,Two year,DSL,Yes,Credit card,44.84,1867.88,4,No
CUST1393,40.0,18,Month-to-month,DSL,Yes,Bank transfer,74.73,1450.82,4,Yes
CUST2769,34.0,47,Month-to-month,DSL,Yes,Bank transfer,99.04,4682.86,1,Yes
CUST1107,61.0,60,One year,Fiber optic,Yes,Mailed check,65.2,3946.45,0,No
CUST1349,39.0,41,One year,No,Yes,Credit card,60.99,2464.62,1,No
CUST1524,43.0,31,Month-to-month,No,No,Bank transfer,74.22,2221.92,1,Yes
CUST1784,50.0,30,Month-to-month,DSL,No,Mailed check,46.92,1392.6,1,No
CUST1047,35.0,25,Month-to-month,No,No,Mailed check,46.51,1139.65,4,Yes
CUST1203,26.0,38,Month-to-month,Fiber optic,No,Mailed check,84.46,3219.83,0,Yes
CUST2496,54.0,13,Month-to-month,No,No,Mailed check,82.63,1086.65,3,Yes
CUST2655,61.0,23,Month-to-month,Fiber optic,No,Bank transfer,68.43,1628.67,3,Yes
CUST1021,47.0,71,Month-to-month,DSL,No,Electronic check,78.96,5587.52,1,No
CUST1402,63.0,69,One year,No,No,Electronic check,60.64,4166.67,0,No
CUST2107,50.0,39,Month-to-month,Fiber optic,Yes,Mailed check,54.84,2096.56,2,No
CUST2154,38.0,51,Two year,No,Yes,Credit card,38.26,1844.57,1,No
CUST2439,36.0,62,Month-to-month,Fiber optic,No,Electronic check,92.93,5729.55,3,No
CUST2993,32.0,22,Month-to-month,Fiber optic,No,Bank transfer,69.39,1581.72,1,Yes
CUST1989,68.0,18,One year,Fiber optic,No,Bank transfer,77.15,1443.1,4,No
CUST2865,31.0,14,One year,DSL,No,Mailed check,74.44,1001.61,2,No
CUST1741,33.0,40,Month-to-month,DSL,No,Credit card,55.71,2215.73,0,No
CUST2721,32.0,9,Month-to-month,Fiber optic,No,Mailed check,82.55,716.93,3,Yes
CUST2310,52.0,36,Two year,DSL,No,Bank transfer,40.62,1444.56,1,No
CUST2147,25.0,39,Two year,Fiber optic,No,Electronic check,105.26,4065.15,1,Yes
CUST1033,45.0,50,Two year,No,No,Bank transfer,126.8,6251.58,1,No
CUST1787,45.0,18,Month-to-month,Fiber optic,Yes,Electronic check,78.27,1373.26,1,No
CUST2540,28.0,53,Month-to-month,Fiber optic,No,Credit card,54.39,2871.8,3,Yes
CUST1923,48.0,37,Month-to-month,No,Yes,Electronic check,103.81,3859.59,5,Yes
CUST2043,23.0,10,One year,Fiber optic,Yes,Credit card,65.43,580.73,5,No
CUST2935,43.0,51,Month-to-month,Fiber optic,No,Bank transfer,69.28,3549.16,0,No
CUST2243,43.0,65,One year,DSL,No,Bank transfer,38.78,2507.24,3,No
CUST2915,67.0,46,Month-to-month,DSL,No,Electronic check,99.01,4709.52,0,No
CUST1579,68.0,12,Month-to-month,DSL,No,Electronic check,79.2,983.96,2,Yes
CUST1481,34.0,48,One year,No,Yes,Electronic check,77.9,3628.97,3,No
CUST1931,20.0,31,Month-to-month,Fiber optic,No,Bank transfer,118.67,3710.33,1,Yes
CUST1356,68.0,49,Two year,No,Yes,Electronic check,39.38,1929.11,3,No
CUST2685,30.0,32,Month-to-month,DSL,No,Electronic check,34.1,1088.75,0,No
CUST2248,28.0,27,Month-to-month,DSL,No,Electronic check,72.3,2013.02,4,Yes
CUST1759,40.0,9,Month-to-month,No,No,Electronic check,75.02,729.61,1,Yes
CUST1092,64.0,17,Month-to-month,No,Yes,Credit card,75.06,1172.76,1,Yes
CUST2175,40.0,37,Month-to-month,DSL,Yes,Credit card,69.25,2533.81,3,Yes
CUST2415,25.0,18,Month-to-month,Fiber optic,No,Electronic check,96.43,1748.13,2,Yes
CUST2341,66.0,66,Month-to-month,No,No,Electronic check,131.78,8723.16,5,Yes
CUST2472,63.0,64,One year,Fiber optic,No,Bank transfer,18.0,,3,No
CUST1803,62.0,46,Month-to-month,Fiber optic,Yes,Mailed check,67.36,3154.99,2,Yes
CUST1745,53.0,57,Two year,DSL,No,Bank transfer,28.2,1485.53,2,No
CUST2546,57.0,27,Month-to-month,Fiber optic,No,Mailed check,73.16,1941.0,1,Yes
CUST1279,28.0,65,Month-to-month,DSL,No,Mailed check,100.3,6490.74,0,No
CUST2607,54.0,11,One year,DSL,Yes,Mailed check,88.38,887.01,2,No
CUST1764,33.0,20,One year,No,No,Bank transfer,81.28,1599.76,1,Yes
CUST1604,54.0,40,One year,No,No,Credit card,99.16,3922.52,2,Yes
CUST2991,46.0,67,Month-to-month,No,,Credit card,94.42,6375.2,3,Yes
CUST2373,68.0,50,Month-to-month,Fiber optic,Yes,Electronic check,90.25,4533.55,1,Yes
CUST2951,49.0,40,One year,No,No,Bank transfer,103.2,4161.44,3,Yes
CUST2398,49.0,18,One year,Fiber optic,No,Credit card,40.71,713.37,3,Yes
CUST1400,20.0,2,Two year,Fiber optic,No,Mailed check,85.34,76.91,2,Yes
CUST2728,54.0,64,Two year,DSL,No,Bank transfer,80.32,5150.76,1,No
CUST1257,26.0,53,One year,DSL,Yes,Bank transfer,24.33,1295.27,2,No
CUST1944,59.0,62,Month-to-month,No,No,Electronic check,110.08,6824.38,0,No
CUST2875,66.0,23,One year,Fiber optic,Yes,Electronic check,60.71,1360.53,4,Yes
CUST2096,64.0,27,Month-to-month,DSL,Yes,Bank transfer,48.21,1334.38,3,No
CUST2219,55.0,10,Two year,No,Yes,Bank transfer,60.79,524.8,3,Yes
CUST2507,54.0,15,One year,DSL,No,Electronic check,80.04,1207.71,4,No
CUST2879,48.0,33,Month-to-month,Fiber optic,No,Credit card,80.61,,1,Yes
CUST2161,42.0,50,Two year,DSL,Yes,Mailed check,30.01,1544.6,3,No
CUST1494,49.0,20,One year,DSL,No,Credit card,97.12,2038.84,1,Yes
CUST1772,53.0,16,Month-to-month,DSL,No,Electronic check,41.39,682.67,0,Yes
CUST1550,19.0,6,Month-to-month,No,No,Credit card,46.49,351.15,1,Yes
CUST2486,26.0,65,One year,DSL,Yes,Mailed check,53.85,3503.32,1,No
CUST1201,25.0,28,Two year,Fiber optic,Yes,Mailed check,82.17,2324.16,1,No
CUST1312,69.0,27,Two year,Fiber optic,No,Mailed check,32.54,946.64,1,No
CUST1290,43.0,42,One year,DSL,No,Mailed check,37.3,1528.15,4,No
CUST2213,39.0,38,Month-to-month,Fiber optic,No,Electronic check,105.33,4007.03,2,No
CUST1763,49.0,53,One year,Fiber optic,No,Credit card,110.91,5919.0,2,No
CUST2136,31.0,66,Month-to-month,Fiber optic,No,Bank transfer,72.66,4791.73,2,No
CUST1949,22.0,43,Month-to-month,Fiber optic,No,Electronic check,76.08,3230.28,1,Yes
CUST1183,45.0,19,One year,No,Yes,Electronic check,32.59,673.65,2,Yes
CUST2176,32.0,5,Month-to-month,Fiber optic,No,Mailed check,79.35,317.95,4,Yes
CUST2848,24.0,59,Month-to-month,Fiber optic,No,Electronic check,22.15,1326.61,3,Yes
CUST2349,45.0,49,Month-to-month,DSL,No,Bank transfer,65.49,3142.91,0,No
CUST2727,29.0,27,One year,DSL,Yes,Credit card,92.65,2593.7,1,Yes
CUST2068,37.0,56,Two year,Fiber optic,No,Electronic check,77.92,4397.07,2,No
CUST2468,41.0,70,Month-to-month,Fiber optic,Yes,Electronic check,93.5,6578.47,3,Yes
CUST2811,65.0,9,Two year,Fiber optic,Yes,Credit card,29.56,227.64,2,No
CUST2030,25.0,34,Month-to-month,DSL,No,Mailed check,49.65,1722.79,5,Yes
CUST1250,51.0,67,Two year,No,No,Bank transfer,109.15,7279.23,2,Yes
CUST1823,18.0,50,Month-to-month,Fiber optic,Yes,Electronic check,87.15,4437.73,0,Yes
CUST2099,31.0,62,One year,DSL,No,Mailed check,28.88,1847.43,3,No
CUST2536,68.0,31,One year,Fiber optic,No,Mailed check,81.78,2467.09,4,No
CUST1940,38.0,39,Month-to-month,DSL,Yes,Credit card,56.62,2264.26,4,No
CUST1391,,59,Month-to-month,Fiber optic,No,Electronic check,78.89,4740.88,3,No
CUST2919,29.0,53,One year,No,No,Mailed check,96.94,5091.57,3,No
CUST2456,37.0,65,One year,No,No,Bank transfer,104.79,6705.23,3,No
CUST2092,50.0,50,Month-to-month,Fiber optic,No,Bank transfer,31.57,1465.54,1,Yes
CUST2191,20.0,48,One year,Fiber optic,No,Electronic check,47.5,2362.08,1,Yes
CUST1904,27.0,27,Two year,DSL,No,Mailed check,58.83,1614.73,4,No
CUST1730,66.0,0,Month-to-month,DSL,,Mailed check,54.68,0.0,1,No
CUST1554,44.0,39,Two year,No,Yes,Credit card,58.33,2191.68,0,No
CUST1366,50.0,46,Month-to-month,DSL,No,Electronic check,63.39,2873.45,0,Yes
CUST1345,50.0,25,Month-to-month,Fiber optic,No,Mailed check,52.51,1260.32,2,Yes
CUST2608,33.0,36,Two year,Fiber optic,No,Electronic check,77.24,2738.72,3,No
CUST1535,22.0,59,Month-to-month,Fiber optic,No,Electronic check,89.98,5279.45,1,No
CUST2422,63.0,61,Month-to-month,Fiber optic,Yes,Mailed check,79.44,4835.51,2,Yes
CUST2209,54.0,16,Month-to-month,DSL,No,Mailed check,51.47,727.46,2,No
CUST2372,31.0,52,Two year,Fiber optic,Yes,Credit card,28.13,1456.8,3,No
CUST2639,40.0,53,Two year,Fiber optic,No,Credit card,60.4,3175.08,1,No
CUST1919,,15,One year,No,Yes,Credit card,39.02,564.5,1,No
CUST1211,49.0,44,Month-to-month,Fiber optic,No,Electronic check,73.12,3217.41,2,Yes
CUST2603,48.0,67,Month-to-month,No,Yes,Mailed check,64.85,4342.3,4,No
CUST1502,22.0,65,One year,DSL,No,Mailed check,91.77,5992.13,0,No
CUST1537,51.0,30,Month-to-month,No,No,Bank transfer,52.3,1608.21,0,Yes
CUST2220,30.0,18,Month-to-month,Fiber optic,Yes,Bank transfer,40.02,718.75,0,Yes
CUST1175,68.0,46,Two year,Fiber optic,No,Mailed check,61.46,2799.29,2,Yes
